Saison,Année,gameId,gameCode,gameStatusText,dateParis,heureParis,homeTeamId,homeTeamTricode,homeTeamScore,awayTeamId,awayTeamTricode,awayTeamScore,seriesGameNumber,gameLabel,poRoundDesc,ifNecessary
2003-2004,2004,0010300038,20031011/SEAUTA,Final,2003-10-12,04:30,1610612762,UTA,90,1610612760,SEA,89,,,,False
2003-2004,2004,0010300039,20031012/TORDET,Final,2003-10-13,00:00,1610612765,DET,0,1610612761,TOR,0,,,,False
2003-2004,2004,0010300040,20031012/SASNYK,Final,2003-10-13,01:30,1610612752,NYK,78,1610612759,SAS,85,,,,False
2003-2004,2004,0010300041,20031012/NOHHOU,Final,2003-10-13,01:30,1610612745,HOU,71,1610612740,NOH,89,,,,False
2003-2004,2004,0010300043,20031013/MILCLE,Final,2003-10-14,01:00,1610612739,CLE,81,1610612749,MIL,87,,,,False
2003-2004,2004,0010300042,20031013/ATLMIN,Final,2003-10-14,04:00,1610612750,MIN,86,1610612737,ATL,98,,,,False
2003-2004,2004,0010300051,20031014/NOHORL,Final,2003-10-15,01:00,1610612753,ORL,84,1610612740,NOH,89,,,,False
2003-2004,2004,0010300049,20031014/SASMIA,Final,2003-10-15,01:30,1610612748,MIA,99,1610612759,SAS,98,,,,False
2003-2004,2004,0010300050,20031014/PHINJN,Final/OT,2003-10-15,01:30,1610612751,NJN,90,1610612755,PHI,88,,,,False
2003-2004,2004,0010300048,20031014/WASMEM,Final,2003-10-15,02:00,1610612763,MEM,101,1610612764,WAS,85,,,,False
2003-2004,2004,0010300044,20031014/INDCHI,Final/OT,2003-10-15,02:30,1610612741,CHI,103,1610612754,IND,96,,,,False
2003-2004,2004,0010300052,20031014/NYKUTA,Final,2003-10-15,03:00,1610612762,UTA,81,1610612752,NYK,65,,,,False
2003-2004,2004,0010300046,20031014/HOUSAC,Final,2003-10-15,04:00,1610612758,SAC,78,1610612745,HOU,82,,,,False
2003-2004,2004,0010300053,20031014/SEAPOR,Final,2003-10-15,04:00,1610612757,POR,0,1610612760,SEA,0,,,,False
2003-2004,2004,0010300045,20031014/DALLAC,Final,2003-10-15,04:30,1610612746,LAC,128,1610612742,DAL,107,,,,False
2003-2004,2004,0010300047,20031014/PHXLAL,Final,2003-10-15,04:30,1610612747,LAL,0,1610612756,PHX,0,,,,False
2003-2004,2004,0010300057,20031015/TORMIN,Final,2003-10-16,01:00,1610612750,MIN,76,1610612761,TOR,90,,,,False
2003-2004,2004,0010300054,20031015/BOSDET,Final,2003-10-16,01:30,1610612765,DET,123,1610612738,BOS,95,,,,False
2003-2004,2004,0010300055,20031015/DENIND,Final,2003-10-16,02:00,1610612754,IND,93,1610612743,DEN,100,,,,False
2003-2004,2004,0010300056,20031015/SEAGSW,Final,2003-10-16,04:00,1610612744,GSW,0,1610612760,SEA,0,,,,False
2003-2004,2004,0010300058,20031016/MIAATL,Final,2003-10-17,01:30,1610612737,ATL,92,1610612748,MIA,78,,,,False
2003-2004,2004,0010300062,20031016/PHXLAC,Final,2003-10-17,01:30,1610612746,LAC,93,1610612756,PHX,96,,,,False
2003-2004,2004,0010300059,20031016/CHINOH,Final,2003-10-17,02:00,1610612740,NOH,91,1610612741,CHI,101,,,,False
2003-2004,2004,0010300060,20031016/SACHOU,Final,2003-10-17,02:30,1610612745,HOU,88,1610612758,SAC,72,,,,False
2003-2004,2004,0010300061,20031016/ORLUTA,Final,2003-10-17,02:30,1610612762,UTA,0,1610612753,ORL,0,,,,False
2003-2004,2004,0010300063,20031016/CLELAL,Final,2003-10-17,04:30,1610612747,LAL,86,1610612739,CLE,78,,,,False
2003-2004,2004,0010300069,20031017/DENTOR,Final,2003-10-18,01:00,1610612761,TOR,86,1610612743,DEN,81,,,,False
2003-2004,2004,0010300064,20031017/BOSNJN,Final,2003-10-18,01:30,1610612751,NJN,90,1610612738,BOS,95,,,,False
2003-2004,2004,0010300071,20031017/CLELAC,Final,2003-10-18,01:30,1610612746,LAC,95,1610612739,CLE,90,,,,False
2003-2004,2004,0010300066,20031017/MIADET,Final,2003-10-18,02:00,1610612765,DET,71,1610612748,MIA,84,,,,False
2003-2004,2004,0010300067,20031017/ORLMEM,Final,2003-10-18,02:00,1610612763,MEM,84,1610612753,ORL,65,,,,False
2003-2004,2004,0010300070,20031017/MININD,Final,2003-10-18,02:00,1610612754,IND,96,1610612750,MIN,93,,,,False
2003-2004,2004,0010300068,20031017/NYKSAS,Final,2003-10-18,02:30,1610612759,SAS,74,1610612752,NYK,88,,,,False
2003-2004,2004,0010300065,20031017/PHIUTA,Final,2003-10-18,03:00,1610612762,UTA,87,1610612755,PHI,86,,,,False
2003-2004,2004,0010300072,20031017/PHXLAL,Final,2003-10-18,04:30,1610612747,LAL,91,1610612756,PHX,84,,,,False
2003-2004,2004,0010300074,20031018/INDBOS,Final,2003-10-19,01:30,1610612738,BOS,84,1610612754,IND,80,,,,False
2003-2004,2004,0010300077,20031018/TORNJN,Final,2003-10-19,01:30,1610612751,NJN,0,1610612761,TOR,0,,,,False
2003-2004,2004,0010300073,20031018/ATLMEM,Final,2003-10-19,02:00,1610612763,MEM,94,1610612737,ATL,81,,,,False
2003-2004,2004,0010300079,20031018/WASNOH,Final,2003-10-19,02:00,1610612740,NOH,87,1610612764,WAS,85,,,,False
2003-2004,2004,0010300075,20031018/MILCHI,Final,2003-10-19,02:30,1610612741,CHI,91,1610612749,MIL,98,,,,False
2003-2004,2004,0010300076,20031018/PHIDAL,Final,2003-10-19,02:30,1610612742,DAL,99,1610612755,PHI,102,,,,False
2003-2004,2004,0010300078,20031018/PORSEA,Final,2003-10-19,04:00,1610612760,SEA,0,1610612757,POR,0,,,,False
2003-2004,2004,0010300080,20031019/DENDET,Final,2003-10-20,00:00,1610612765,DET,0,1610612743,DEN,0,,,,False
2003-2004,2004,0010300082,20031019/DALSAS,Final,2003-10-20,01:00,1610612759,SAS,84,1610612742,DAL,89,,,,False
2003-2004,2004,0010300083,20031019/SEASAC,Final,2003-10-20,03:00,1610612758,SAC,107,1610612760,SEA,109,,,,False
2003-2004,2004,0010300084,20031019/LACGSW,Final,2003-10-20,03:00,1610612744,GSW,93,1610612746,LAC,69,,,,False
2003-2004,2004,0010300081,20031019/CLELAL,Final,2003-10-20,03:30,1610612747,LAL,0,1610612739,CLE,0,,,,False
2003-2004,2004,0010300085,20031020/ATLWAS,Final,2003-10-21,01:00,1610612764,WAS,99,1610612737,ATL,86,,,,False
2003-2004,2004,0010300088,20031020/NOHPHI,Final,2003-10-21,01:00,1610612755,PHI,85,1610612740,NOH,102,,,,False
2003-2004,2004,0010300087,20031020/MILMIN,Final/OT,2003-10-21,02:00,1610612750,MIN,91,1610612749,MIL,86,,,,False
2003-2004,2004,0010300086,20031020/DENPOR,Final/OT,2003-10-21,04:00,1610612757,POR,95,1610612743,DEN,101,,,,False
2003-2004,2004,0010300089,20031021/CHITOR,Final,2003-10-22,01:00,1610612761,TOR,91,1610612741,CHI,94,,,,False
2003-2004,2004,0010300091,20031021/MILDET,Final,2003-10-22,01:30,1610612765,DET,86,1610612749,MIL,97,,,,False
2003-2004,2004,0010300093,20031021/NYKNJN,Final,2003-10-22,01:30,1610612751,NJN,82,1610612752,NYK,84,,,,False
2003-2004,2004,0010300090,20031021/UTADAL,Final,2003-10-22,02:30,1610612742,DAL,76,1610612762,UTA,92,,,,False
2003-2004,2004,0010300092,20031021/MEMMIA,Final,2003-10-21,18:00,1610612748,MIA,82,1610612763,MEM,97,,,,False
2003-2004,2004,0010300094,20031022/ATLORL,Final,2003-10-23,01:00,1610612753,ORL,83,1610612737,ATL,91,,,,False
2003-2004,2004,0010300095,20031022/MINBOS,Final,2003-10-23,01:00,1610612738,BOS,96,1610612750,MIN,80,,,,False
2003-2004,2004,0010300101,20031022/WASCLE,Final,2003-10-23,01:00,1610612739,CLE,108,1610612764,WAS,92,,,,False
2003-2004,2004,0010300097,20031022/DENHOU,Final,2003-10-23,02:30,1610612745,HOU,102,1610612743,DEN,79,,,,False
2003-2004,2004,0010300099,20031022/NOHSAS,Final,2003-10-23,02:30,1610612759,SAS,103,1610612740,NOH,79,,,,False
2003-2004,2004,0010300096,20031022/DALSAC,Final,2003-10-23,04:00,1610612758,SAC,121,1610612742,DAL,99,,,,False
2003-2004,2004,0010300098,20031022/GSWSEA,Final,2003-10-23,04:00,1610612760,SEA,110,1610612744,GSW,91,,,,False
2003-2004,2004,0010300100,20031022/PHXPOR,Final,2003-10-23,04:00,1610612757,POR,109,1610612756,PHX,98,,,,False
2003-2004,2004,0010300103,20031023/CLETOR,Final,2003-10-24,00:00,1610612761,TOR,0,1610612739,CLE,0,,,,False
2003-2004,2004,0010300106,20031023/NJNPHI,Final,2003-10-24,01:00,1610612755,PHI,83,1610612751,NJN,90,,,,False
2003-2004,2004,0010300107,20031023/UTANYK,Final,2003-10-24,01:30,1610612752,NYK,60,1610612762,UTA,77,,,,False
2003-2004,2004,0010300104,20031023/INDMIN,Final,2003-10-24,02:00,1610612750,MIN,90,1610612754,IND,73,,,,False
2003-2004,2004,0010300102,20031023/MEMCHI,Final,2003-10-24,02:30,1610612741,CHI,89,1610612763,MEM,93,,,,False
2003-2004,2004,0010300105,20031023/LACLAL,Final,2003-10-24,04:30,1610612747,LAL,0,1610612746,LAC,0,,,,False
2003-2004,2004,0010300116,20031024/UTAORL,Final,2003-10-25,01:00,1610612753,ORL,84,1610612762,UTA,93,,,,False
2003-2004,2004,0010300108,20031024/WASATL,Final,2003-10-25,01:30,1610612737,ATL,89,1610612764,WAS,85,,,,False
2003-2004,2004,0010300109,20031024/NJNBOS,Final,2003-10-25,01:30,1610612738,BOS,86,1610612751,NJN,82,,,,False
2003-2004,2004,0010300113,20031024/HOUSAS,Final,2003-10-25,02:00,1610612759,SAS,63,1610612745,HOU,84,,,,False
2003-2004,2004,0010300112,20031024/DETMIL,Final,2003-10-25,02:30,1610612749,MIL,86,1610612765,DET,96,,,,False
2003-2004,2004,0010300110,20031024/PORPHX,Final,2003-10-25,03:00,1610612756,PHX,92,1610612757,POR,95,,,,False
2003-2004,2004,0010300111,20031024/INDDEN,Final,2003-10-25,03:00,1610612743,DEN,109,1610612754,IND,92,,,,False
2003-2004,2004,0010300114,20031024/GSWLAC,Final/OT,2003-10-25,04:30,1610612746,LAC,97,1610612744,GSW,89,,,,False
2003-2004,2004,0010300115,20031024/SACLAL,Final,2003-10-25,04:30,1610612747,LAL,87,1610612758,SAC,93,,,,False
2003-2004,2004,0020300001,20031028/MIAPHI,Final,2003-10-29,01:00,1610612755,PHI,89,1610612748,MIA,74,,,,False
2003-2004,2004,0020300002,20031028/PHXSAS,Final,2003-10-29,02:00,1610612759,SAS,83,1610612756,PHX,82,,,,False
2003-2004,2004,0020300003,20031028/DALLAL,Final,2003-10-29,04:30,1610612747,LAL,109,1610612742,DAL,93,,,,False
2003-2004,2004,0020300004,20031029/MIABOS,Final,2003-10-30,01:00,1610612738,BOS,98,1610612748,MIA,75,,,,False
2003-2004,2004,0020300005,20031029/ORLNYK,Final/OT,2003-10-30,02:00,1610612752,NYK,83,1610612753,ORL,85,,,,False
2003-2004,2004,0020300006,20031029/ATLNOH,Final/OT,2003-10-30,02:00,1610612740,NOH,88,1610612737,ATL,83,,,,False
2003-2004,2004,0020300007,20031029/NJNTOR,Final,2003-10-30,02:00,1610612761,TOR,90,1610612751,NJN,87,,,,False
2003-2004,2004,0020300008,20031029/INDDET,Final,2003-10-30,02:00,1610612765,DET,87,1610612754,IND,89,,,,False
2003-2004,2004,0020300009,20031029/MILMIN,Final,2003-10-30,02:00,1610612750,MIN,95,1610612749,MIL,89,,,,False
2003-2004,2004,0020300010,20031029/WASCHI,Final,2003-10-30,02:30,1610612741,CHI,74,1610612764,WAS,99,,,,False
2003-2004,2004,0020300011,20031029/SASDEN,Final,2003-10-30,03:00,1610612743,DEN,80,1610612759,SAS,72,,,,False
2003-2004,2004,0020300012,20031029/PORUTA,Final,2003-10-30,03:00,1610612762,UTA,99,1610612757,POR,92,,,,False
2003-2004,2004,0020300013,20031029/DALGSW,Final,2003-10-30,04:30,1610612744,GSW,87,1610612742,DAL,95,,,,False
2003-2004,2004,0020300014,20031029/CLESAC,Final,2003-10-30,04:30,1610612758,SAC,106,1610612739,CLE,92,,,,False
2003-2004,2004,0020300015,20031030/LACSEA,Final,2003-10-30,11:30,1610612760,SEA,109,1610612746,LAC,100,,,,False
2003-2004,2004,0020300016,20031030/NOHORL,Final,2003-10-31,01:00,1610612753,ORL,98,1610612740,NOH,100,,,,False
2003-2004,2004,0020300017,20031030/DENHOU,Final,2003-10-31,02:00,1610612745,HOU,102,1610612743,DEN,85,,,,False
2003-2004,2004,0020300018,20031030/CLEPHX,Final,2003-10-31,04:30,1610612756,PHX,95,1610612739,CLE,86,,,,False
2003-2004,2004,0020300019,20031031/WASTOR,Final,2003-11-01,01:00,1610612761,TOR,82,1610612764,WAS,79,,,,False
2003-2004,2004,0020300020,20031031/DETMIA,Final,2003-11-01,01:30,1610612748,MIA,81,1610612765,DET,93,,,,False
2003-2004,2004,0020300021,20031031/MILIND,Final,2003-11-01,01:30,1610612754,IND,79,1610612749,MIL,93,,,,False
2003-2004,2004,0020300022,20031031/MINNJN,Final,2003-11-01,02:00,1610612751,NJN,84,1610612750,MIN,61,,,,False
2003-2004,2004,0020300023,20031031/BOSMEM,Final,2003-11-01,02:00,1610612763,MEM,91,1610612738,BOS,93,,,,False
2003-2004,2004,0020300024,20031031/ATLCHI,Final,2003-11-01,02:30,1610612741,CHI,100,1610612737,ATL,94,,,,False
2003-2004,2004,0020300025,20031031/SEALAC,Final,2003-11-01,04:00,1610612746,LAC,105,1610612760,SEA,124,,,,False
2003-2004,2004,0020300026,20031031/PHISAC,Final,2003-11-01,04:30,1610612758,SAC,100,1610612755,PHI,89,,,,False
2003-2004,2004,0020300027,20031101/NJNWAS,Final,2003-11-02,01:00,1610612764,WAS,85,1610612751,NJN,98,,,,False
2003-2004,2004,0020300028,20031101/DETORL,Final,2003-11-02,01:00,1610612753,ORL,85,1610612765,DET,96,,,,False
2003-2004,2004,0020300029,20031101/INDATL,Final/OT,2003-11-02,01:00,1610612737,ATL,99,1610612754,IND,103,,,,False
2003-2004,2004,0020300030,20031101/BOSNOH,Final,2003-11-02,02:00,1610612740,NOH,97,1610612738,BOS,90,,,,False
2003-2004,2004,0020300031,20031101/TORMIN,Final,2003-11-02,02:00,1610612750,MIN,73,1610612761,TOR,56,,,,False
2003-2004,2004,0020300032,20031101/CHIMIL,Final,2003-11-02,02:30,1610612749,MIL,98,1610612741,CHI,68,,,,False
2003-2004,2004,0020300033,20031101/UTADAL,Final,2003-11-02,02:30,1610612742,DAL,127,1610612762,UTA,102,,,,False
2003-2004,2004,0020300034,20031101/MEMHOU,Final,2003-11-02,02:30,1610612745,HOU,71,1610612763,MEM,79,,,,False
2003-2004,2004,0020300035,20031101/NYKSAS,Final,2003-11-02,02:30,1610612759,SAS,86,1610612752,NYK,74,,,,False
2003-2004,2004,0020300036,20031101/SACDEN,Final,2003-11-02,03:00,1610612743,DEN,109,1610612758,SAC,88,,,,False
2003-2004,2004,0020300037,20031101/LALPHX,Final,2003-11-02,03:00,1610612756,PHX,99,1610612747,LAL,103,,,,False
2003-2004,2004,0020300038,20031101/CLEPOR,Final,2003-11-02,04:00,1610612757,POR,104,1610612739,CLE,85,,,,False
2003-2004,2004,0020300039,20031101/PHIGSW,Final,2003-11-02,04:30,1610612744,GSW,104,1610612755,PHI,90,,,,False
2003-2004,2004,0020300040,20031102/GSWLAL,Final,2003-11-03,03:30,1610612747,LAL,87,1610612744,GSW,72,,,,False
2003-2004,2004,0020300041,20031103/NYKORL,Final,2003-11-04,01:00,1610612753,ORL,68,1610612752,NYK,75,,,,False
2003-2004,2004,0020300042,20031103/NOHATL,Final,2003-11-04,01:30,1610612737,ATL,90,1610612740,NOH,80,,,,False
2003-2004,2004,0020300043,20031103/SASMEM,Final,2003-11-04,02:00,1610612763,MEM,88,1610612759,SAS,80,,,,False
2003-2004,2004,0020300044,20031103/HOUCHI,Final,2003-11-04,02:30,1610612741,CHI,66,1610612745,HOU,98,,,,False
2003-2004,2004,0020300045,20031103/MIADAL,Final,2003-11-04,02:30,1610612742,DAL,103,1610612748,MIA,93,,,,False
2003-2004,2004,0020300046,20031103/MINUTA,Final,2003-11-04,03:00,1610612762,UTA,93,1610612750,MIN,88,,,,False
2003-2004,2004,0020300047,20031103/PHIPOR,Final,2003-11-04,04:00,1610612757,POR,83,1610612755,PHI,94,,,,False
2003-2004,2004,0020300048,20031104/DENIND,Final,2003-11-05,01:00,1610612754,IND,71,1610612743,DEN,60,,,,False
2003-2004,2004,0020300049,20031104/HOUNJN,Final,2003-11-05,01:30,1610612751,NJN,75,1610612745,HOU,86,,,,False
2003-2004,2004,0020300050,20031104/LALMIL,Final,2003-11-05,02:00,1610612749,MIL,107,1610612747,LAL,113,,,,False
2003-2004,2004,0020300051,20031104/MIASAS,Final,2003-11-05,02:30,1610612759,SAS,80,1610612748,MIA,73,,,,False
2003-2004,2004,0020300052,20031105/NOHPHI,Final/OT,2003-11-06,01:00,1610612755,PHI,99,1610612740,NOH,106,,,,False
2003-2004,2004,0020300053,20031105/DALWAS,Final,2003-11-06,01:00,1610612764,WAS,100,1610612742,DAL,90,,,,False
2003-2004,2004,0020300054,20031105/CHIORL,Final,2003-11-06,01:00,1610612753,ORL,100,1610612741,CHI,106,,,,False
2003-2004,2004,0020300055,20031105/MILNYK,Final,2003-11-06,01:30,1610612752,NYK,90,1610612749,MIL,106,,,,False
2003-2004,2004,0020300056,20031105/BOSDET,Final,2003-11-06,01:30,1610612765,DET,96,1610612738,BOS,88,,,,False
2003-2004,2004,0020300057,20031105/DENCLE,Final,2003-11-06,02:00,1610612739,CLE,89,1610612743,DEN,93,,,,False
2003-2004,2004,0020300058,20031105/SACMIN,Final/OT,2003-11-06,02:00,1610612750,MIN,121,1610612758,SAC,125,,,,False
2003-2004,2004,0020300059,20031105/PHXUTA,Final,2003-11-06,03:00,1610612762,UTA,91,1610612756,PHX,80,,,,False
2003-2004,2004,0020300060,20031105/ATLGSW,Final,2003-11-06,04:30,1610612744,GSW,99,1610612737,ATL,72,,,,False
2003-2004,2004,0020300061,20031105/MEMPOR,Final,2003-11-06,04:30,1610612757,POR,93,1610612763,MEM,87,,,,False
2003-2004,2004,0020300062,20031106/INDNJN,Final,2003-11-07,01:00,1610612751,NJN,81,1610612754,IND,87,,,,False
2003-2004,2004,0020300063,20031106/DALTOR,Final,2003-11-07,02:00,1610612761,TOR,77,1610612742,DAL,71,,,,False
2003-2004,2004,0020300064,20031106/LALSAS,Final/OT2,2003-11-07,03:30,1610612759,SAS,117,1610612747,LAL,120,,,,False
2003-2004,2004,0020300065,20031107/TORWAS,Final,2003-11-08,01:00,1610612764,WAS,86,1610612761,TOR,60,,,,False
2003-2004,2004,0020300066,20031107/NJNBOS,Final,2003-11-08,01:30,1610612738,BOS,87,1610612751,NJN,94,,,,False
2003-2004,2004,0020300067,20031107/SACNYK,Final,2003-11-08,01:30,1610612752,NYK,114,1610612758,SAC,111,,,,False
2003-2004,2004,0020300068,20031107/CLEIND,Final,2003-11-08,01:30,1610612754,IND,91,1610612739,CLE,90,,,,False
2003-2004,2004,0020300069,20031107/MINORL,Final,2003-11-08,02:00,1610612753,ORL,71,1610612750,MIN,100,,,,False
2003-2004,2004,0020300070,20031107/LALNOH,Final,2003-11-08,02:00,1610612740,NOH,114,1610612747,LAL,95,,,,False
2003-2004,2004,0020300071,20031107/MILDET,Final,2003-11-08,02:00,1610612765,DET,105,1610612749,MIL,99,,,,False
2003-2004,2004,0020300072,20031107/PHICHI,Final,2003-11-08,02:30,1610612741,CHI,85,1610612755,PHI,106,,,,False
2003-2004,2004,0020300073,20031107/LACDEN,Final/OT,2003-11-08,03:00,1610612743,DEN,102,1610612746,LAC,104,,,,False
2003-2004,2004,0020300074,20031107/MEMPHX,Final,2003-11-08,03:00,1610612756,PHX,96,1610612763,MEM,88,,,,False
2003-2004,2004,0020300075,20031107/UTAGSW,Final,2003-11-08,04:30,1610612744,GSW,95,1610612762,UTA,89,,,,False
2003-2004,2004,0020300076,20031107/PORSEA,Final,2003-11-08,04:30,1610612760,SEA,100,1610612757,POR,82,,,,False
2003-2004,2004,0020300077,20031108/MINMIA,Final,2003-11-09,01:30,1610612748,MIA,79,1610612750,MIN,88,,,,False
2003-2004,2004,0020300078,20031108/WASCLE,Final,2003-11-09,01:30,1610612739,CLE,111,1610612764,WAS,98,,,,False
2003-2004,2004,0020300079,20031108/CHINOH,Final,2003-11-09,02:00,1610612740,NOH,106,1610612741,CHI,109,,,,False
2003-2004,2004,0020300080,20031108/NYKMIL,Final,2003-11-09,02:30,1610612749,MIL,90,1610612752,NYK,87,,,,False
2003-2004,2004,0020300081,20031108/ORLHOU,Final,2003-11-09,02:30,1610612745,HOU,96,1610612753,ORL,86,,,,False
2003-2004,2004,0020300082,20031108/DALSAS,Final,2003-11-09,02:30,1610612759,SAS,78,1610612742,DAL,81,,,,False
2003-2004,2004,0020300083,20031108/MEMUTA,Final,2003-11-09,03:00,1610612762,UTA,96,1610612763,MEM,89,,,,False
2003-2004,2004,0020300084,20031108/ATLPOR,Final,2003-11-09,04:00,1610612757,POR,90,1610612737,ATL,83,,,,False
2003-2004,2004,0020300085,20031109/DENTOR,Final,2003-11-09,18:30,1610612761,TOR,89,1610612743,DEN,76,,,,False
2003-2004,2004,0020300086,20031109/SACBOS,Final,2003-11-10,00:00,1610612738,BOS,91,1610612758,SAC,82,,,,False
2003-2004,2004,0020300087,20031109/INDPHI,Final,2003-11-10,00:00,1610612755,PHI,74,1610612754,IND,85,,,,False
2003-2004,2004,0020300088,20031109/NJNDET,Final,2003-11-10,00:00,1610612765,DET,98,1610612751,NJN,84,,,,False
2003-2004,2004,0020300089,20031109/ATLSEA,Final,2003-11-10,03:00,1610612760,SEA,81,1610612737,ATL,91,,,,False
2003-2004,2004,0020300090,20031110/NYKCLE,Final,2003-11-11,01:00,1610612739,CLE,94,1610612752,NYK,80,,,,False
2003-2004,2004,0020300091,20031110/LALMEM,Final,2003-11-11,02:00,1610612763,MEM,105,1610612747,LAL,95,,,,False
2003-2004,2004,0020300092,20031110/DENCHI,Final,2003-11-11,02:30,1610612741,CHI,97,1610612743,DEN,105,,,,False
2003-2004,2004,0020300093,20031110/UTASAS,Final,2003-11-11,02:00,1610612759,SAS,87,1610612762,UTA,78,,,,False
2003-2004,2004,0020300094,20031110/PHXGSW,Final,2003-11-11,04:30,1610612744,GSW,96,1610612756,PHX,99,,,,False
2003-2004,2004,0020300095,20031111/PHIWAS,Final,2003-11-12,01:00,1610612764,WAS,105,1610612755,PHI,112,,,,False
2003-2004,2004,0020300096,20031111/BOSIND,Final,2003-11-12,01:00,1610612754,IND,76,1610612738,BOS,78,,,,False
