Saison,Année,gameId,gameCode,gameStatusText,dateParis,heureParis,homeTeamId,homeTeamTricode,homeTeamScore,awayTeamId,awayTeamTricode,awayTeamScore,seriesGameNumber,gameLabel,poRoundDesc,ifNecessary
2009-2010,2010,0010900032,20091009/NYKBOS,Final,2009-10-10,01:30,1610612738,BOS,96,1610612752,NYK,82,,,,False
2009-2010,2010,0010900030,20091009/TORMIN,Final,2009-10-10,02:00,1610612750,MIN,97,1610612761,TOR,112,,,,False
2009-2010,2010,0010900033,20091009/OLPSAS,Final,2009-10-10,02:30,1610612759,SAS,107,12320,OLP,89,,,,False
2009-2010,2010,0010900031,20091009/GSWLAL,Final,2009-10-10,04:00,1610612747,LAL,91,1610612744,GSW,110,,,,False
2009-2010,2010,0010900034,20091009/PORLAC,Final,2009-10-10,04:30,1610612746,LAC,97,1610612757,POR,85,,,,False
2009-2010,2010,0010900036,20091010/OKCNOH,Final,2009-10-10,20:00,1610612740,NOH,88,1610612760,OKC,79,,,,False
2009-2010,2010,0010900037,20091010/CLECHA,Final,2009-10-11,01:30,1610612766,CHA,96,1610612739,CLE,102,,,,False
2009-2010,2010,0010900038,20091010/CHIMIL,Final,2009-10-11,02:30,1610612749,MIL,98,1610612741,CHI,86,,,,False
2009-2010,2010,0010900035,20091010/GSWPHX,Final,2009-10-11,03:30,1610612756,PHX,101,1610612744,GSW,104,,,,False
2009-2010,2010,0010900039,20091011/INDDEN,Final,2009-10-11,06:00,1610612743,DEN,128,1610612754,IND,112,,,,False
2009-2010,2010,0010900040,20091011/NJNBOS,Final,2009-10-11,19:00,1610612738,BOS,100,1610612751,NJN,93,,,,False
2009-2010,2010,0010900041,20091011/WASTOR,Final,2009-10-11,21:00,1610612761,TOR,100,1610612764,WAS,93,,,,False
2009-2010,2010,0010900042,20091011/SASMIA,Final,2009-10-12,00:00,1610612748,MIA,93,1610612759,SAS,95,,,,False
2009-2010,2010,0010900043,20091011/ATLDET,Final,2009-10-12,00:00,1610612765,DET,100,1610612737,ATL,91,,,,False
2009-2010,2010,0010900044,20091011/MEMDAL,Final,2009-10-12,01:00,1610612742,DAL,114,1610612763,MEM,107,,,,False
2009-2010,2010,0010900045,20091012/CHAATL,Final,2009-10-13,01:00,1610612737,ATL,107,1610612766,CHA,90,,,,False
2009-2010,2010,0010900046,20091012/OLPCLE,Final,2009-10-13,01:00,1610612739,CLE,111,12320,OLP,94,,,,False
2009-2010,2010,0010900047,20091012/ORLMEM,Final,2009-10-13,02:00,1610612763,MEM,83,1610612753,ORL,102,,,,False
2009-2010,2010,0010900048,20091012/PHXOKC,Final/OT,2009-10-13,02:00,1610612760,OKC,110,1610612756,PHX,105,,,,False
2009-2010,2010,0010900049,20091012/MILHOU,Final,2009-10-13,02:30,1610612745,HOU,92,1610612749,MIL,96,,,,False
2009-2010,2010,0010900119,20091012/GSWLAC,Final,2009-10-13,04:30,1610612746,LAC,124,1610612744,GSW,117,,,,False
2009-2010,2010,0010900050,20091013/BOSNJN,Final,2009-10-14,01:00,1610612751,NJN,88,1610612738,BOS,91,,,,False
2009-2010,2010,0010900051,20091013/WASDET,Final,2009-10-14,01:00,1610612765,DET,98,1610612764,WAS,101,,,,False
2009-2010,2010,0010900054,20091013/PHINYK,Final,2009-10-14,01:30,1610612752,NYK,85,1610612755,PHI,93,,,,False
2009-2010,2010,0010900052,20091013/MILCHI,Final,2009-10-14,02:00,1610612741,CHI,87,1610612749,MIL,86,,,,False
2009-2010,2010,0010900053,20091013/ORLNOH,Final,2009-10-14,02:00,1610612740,NOH,86,1610612753,ORL,121,,,,False
2009-2010,2010,0010900055,20091014/WASCLE,Final,2009-10-15,01:00,1610612739,CLE,104,1610612764,WAS,109,,,,False
2009-2010,2010,0010900060,20091014/TORBOS,Final,2009-10-15,01:30,1610612738,BOS,106,1610612761,TOR,90,,,,False
2009-2010,2010,0010900056,20091014/ATLMEM,Final,2009-10-15,02:00,1610612763,MEM,96,1610612737,ATL,111,,,,False
2009-2010,2010,0010900057,20091014/CHIMIN,Final,2009-10-15,02:00,1610612750,MIN,94,1610612741,CHI,99,,,,False
2009-2010,2010,0010900058,20091014/MIAOKC,Final,2009-10-15,02:00,1610612760,OKC,96,1610612748,MIA,91,,,,False
2009-2010,2010,0010900061,20091014/LACSAS,Final,2009-10-15,02:30,1610612759,SAS,90,1610612746,LAC,93,,,,False
2009-2010,2010,0010900059,20091014/PHXPOR,Final,2009-10-15,04:00,1610612757,POR,104,1610612756,PHX,110,,,,False
2009-2010,2010,0010900062,20091015/HOUTOR,Final,2009-10-16,01:00,1610612761,TOR,112,1610612745,HOU,124,,,,False
2009-2010,2010,0010900065,20091015/NOHMIA,Final,2009-10-16,02:30,1610612748,MIA,97,1610612740,NOH,81,,,,False
2009-2010,2010,0010900066,20091015/DETDAL,Final,2009-10-16,02:30,1610612742,DAL,113,1610612765,DET,88,,,,False
2009-2010,2010,0010900063,20091015/PORUTA,Final,2009-10-16,03:00,1610612762,UTA,99,1610612757,POR,96,,,,False
2009-2010,2010,0010900064,20091015/SACLAL,Final,2009-10-16,04:00,1610612747,LAL,98,1610612758,SAC,92,,,,False
2009-2010,2010,0010900067,20091016/HOUIND,Final,2009-10-17,01:00,1610612754,IND,119,1610612745,HOU,104,,,,False
2009-2010,2010,0010900070,20091016/NJNNYK,Final,2009-10-17,01:30,1610612752,NYK,93,1610612751,NJN,89,,,,False
2009-2010,2010,0010900068,20091016/MINCHI,Final,2009-10-17,02:00,1610612741,CHI,94,1610612750,MIN,90,,,,False
2009-2010,2010,0010900071,20091016/CLESAS,Final,2009-10-17,02:30,1610612759,SAS,105,1610612739,CLE,98,,,,False
2009-2010,2010,0010900069,20091016/PHIPHX,Final,2009-10-17,04:00,1610612756,PHX,115,1610612755,PHI,113,,,,False
2009-2010,2010,0010900072,20091017/UTALAC,Final,2009-10-18,01:30,1610612746,LAC,103,1610612762,UTA,96,,,,False
2009-2010,2010,0010900073,20091017/DETMEM,Final,2009-10-18,02:00,1610612763,MEM,115,1610612765,DET,94,,,,False
2009-2010,2010,0010900074,20091017/INDNOH,Final,2009-10-18,02:00,1610612740,NOH,108,1610612754,IND,96,,,,False
2009-2010,2010,0010900077,20091017/MINMIL,Final,2009-10-18,02:30,1610612749,MIL,101,1610612750,MIN,87,,,,False
2009-2010,2010,0010900078,20091017/CLEDAL,Final,2009-10-18,02:30,1610612742,DAL,93,1610612739,CLE,82,,,,False
2009-2010,2010,0010900075,20091017/GSWSAC,Final,2009-10-18,04:00,1610612758,SAC,101,1610612744,GSW,94,,,,False
2009-2010,2010,0010900076,20091017/CHALAL,Final,2009-10-18,04:30,1610612747,LAL,91,1610612766,CHA,87,,,,False
2009-2010,2010,0010900079,20091018/MTANYK,Final,2009-10-18,19:00,1610612752,NYK,106,12303,MTA,91,,,,False
2009-2010,2010,0010900080,20091018/BOSTOR,Final,2009-10-18,21:00,1610612761,TOR,82,1610612738,BOS,101,,,,False
2009-2010,2010,0010900084,20091018/PHIPHX,Final,2009-10-19,01:00,1610612756,PHX,94,1610612755,PHI,116,,,,False
2009-2010,2010,0010900081,20091018/UTACHA,Final,2009-10-19,01:30,1610612766,CHA,103,1610612762,UTA,110,,,,False
2009-2010,2010,0010900082,20091018/DENPOR,Final,2009-10-19,03:00,1610612757,POR,98,1610612743,DEN,96,,,,False
2009-2010,2010,0010900083,20091018/LACLAL,Final,2009-10-19,04:30,1610612747,LAL,114,1610612746,LAC,108,,,,False
2009-2010,2010,0010900085,20091019/WASATL,Final,2009-10-20,01:00,1610612737,ATL,113,1610612764,WAS,95,,,,False
2009-2010,2010,0010900086,20091019/ORLCHI,Final,2009-10-20,02:00,1610612741,CHI,98,1610612753,ORL,101,,,,False
2009-2010,2010,0010900087,20091019/OKCHOU,Final,2009-10-20,02:30,1610612745,HOU,105,1610612760,OKC,85,,,,False
2009-2010,2010,0010900088,20091020/WASPHI,Final,2009-10-21,01:00,1610612755,PHI,89,1610612764,WAS,90,,,,False
2009-2010,2010,0010900089,20091020/MILCHA,Final,2009-10-21,01:00,1610612766,CHA,94,1610612749,MIL,87,,,,False
2009-2010,2010,0010900094,20091020/BOSNYK,Final,2009-10-21,01:30,1610612752,NYK,108,1610612738,BOS,103,,,,False
2009-2010,2010,0010900095,20091020/DALCLE,Final,2009-10-21,01:30,1610612739,CLE,96,1610612742,DAL,66,,,,False
2009-2010,2010,0010900096,20091020/SASOKC,Final,2009-10-21,02:30,1610612760,OKC,102,1610612759,SAS,119,,,,False
2009-2010,2010,0010900090,20091020/MINDEN,Final,2009-10-21,03:00,1610612743,DEN,129,1610612750,MIN,100,,,,False
2009-2010,2010,0010900091,20091020/SACPHX,Final,2009-10-21,04:00,1610612756,PHX,143,1610612758,SAC,127,,,,False
2009-2010,2010,0010900092,20091020/UTAPOR,Final,2009-10-21,04:00,1610612757,POR,97,1610612762,UTA,108,,,,False
2009-2010,2010,0010900093,20091020/GSWLAL,Final,2009-10-21,04:00,1610612747,LAL,113,1610612744,GSW,107,,,,False
2009-2010,2010,0010900097,20091020/MTALAC,Final,2009-10-21,04:30,1610612746,LAC,108,12303,MTA,96,,,,False
2009-2010,2010,0010900098,20091021/NYKNJN,Final,2009-10-22,01:00,1610612751,NJN,92,1610612752,NYK,94,,,,False
2009-2010,2010,0010900099,20091021/INDORL,Final,2009-10-22,01:00,1610612753,ORL,117,1610612754,IND,87,,,,False
2009-2010,2010,0010900100,20091021/BOSCLE,Final,2009-10-22,01:00,1610612739,CLE,82,1610612738,BOS,96,,,,False
2009-2010,2010,0010900101,20091021/MEMMIA,Final,2009-10-22,01:30,1610612748,MIA,99,1610612763,MEM,93,,,,False
2009-2010,2010,0010900102,20091022/ATLMIA,Final,2009-10-23,01:00,1610612748,MIA,87,1610612737,ATL,92,,,,False
2009-2010,2010,0010900106,20091022/MINDET,Final,2009-10-23,01:30,1610612765,DET,114,1610612750,MIN,122,,,,False
2009-2010,2010,0010900103,20091022/SACOKC,Final,2009-10-23,02:00,1610612760,OKC,89,1610612758,SAC,104,,,,False
2009-2010,2010,0010900104,20091022/DENLAL,Final,2009-10-23,04:00,1610612747,LAL,106,1610612743,DEN,89,,,,False
2009-2010,2010,0010900105,20091022/PORPHX,Final,2009-10-23,04:00,1610612756,PHX,93,1610612757,POR,113,,,,False
2009-2010,2010,0010900107,20091022/NOHGSW,Final,2009-10-23,04:30,1610612744,GSW,126,1610612740,NOH,92,,,,False
2009-2010,2010,0010900108,20091023/MEMCHA,Final,2009-10-23,16:30,1610612766,CHA,92,1610612763,MEM,95,,,,False
2009-2010,2010,0010900109,20091023/SASIND,Final,2009-10-24,01:00,1610612754,IND,114,1610612759,SAS,112,,,,False
2009-2010,2010,0010900110,20091023/WASCHI,Final,2009-10-24,02:00,1610612741,CHI,93,1610612764,WAS,70,,,,False
2009-2010,2010,0010900111,20091023/TORMIN,Final,2009-10-24,02:00,1610612750,MIN,98,1610612761,TOR,90,,,,False
2009-2010,2010,0010900117,20091023/PHINJN,Final,2009-10-24,02:00,1610612751,NJN,110,1610612755,PHI,88,,,,False
2009-2010,2010,0010900118,20091023/ATLORL,Final,2009-10-24,02:00,1610612753,ORL,123,1610612737,ATL,86,,,,False
2009-2010,2010,0010900113,20091023/DETMIL,Final,2009-10-24,02:30,1610612749,MIL,93,1610612765,DET,95,,,,False
2009-2010,2010,0010900114,20091023/DALHOU,Final,2009-10-24,02:30,1610612745,HOU,94,1610612742,DAL,98,,,,False
2009-2010,2010,0010900112,20091023/UTASAC,Final,2009-10-24,04:00,1610612758,SAC,85,1610612762,UTA,95,,,,False
2009-2010,2010,0010900115,20091023/NOHLAC,Final,2009-10-24,04:30,1610612746,LAC,91,1610612740,NOH,88,,,,False
2009-2010,2010,0010900116,20091023/DENLAL,Final,2009-10-24,04:30,1610612747,LAL,105,1610612743,DEN,119,,,,False
2009-2010,2010,0020900001,20091027/BOSCLE,Final,2009-10-28,00:30,1610612739,CLE,89,1610612738,BOS,95,,,,False
2009-2010,2010,0020900002,20091027/WASDAL,Final,2009-10-28,01:30,1610612742,DAL,91,1610612764,WAS,102,,,,False
2009-2010,2010,0020900003,20091027/HOUPOR,Final,2009-10-28,03:00,1610612757,POR,96,1610612745,HOU,87,,,,False
2009-2010,2010,0020900004,20091027/LACLAL,Final,2009-10-28,03:30,1610612747,LAL,99,1610612746,LAC,92,,,,False
2009-2010,2010,0020900005,20091028/INDATL,Final,2009-10-29,00:00,1610612737,ATL,120,1610612754,IND,109,,,,False
2009-2010,2010,0020900006,20091028/PHIORL,Final,2009-10-29,00:00,1610612753,ORL,120,1610612755,PHI,106,,,,False
2009-2010,2010,0020900007,20091028/CLETOR,Final,2009-10-29,00:00,1610612761,TOR,101,1610612739,CLE,91,,,,False
2009-2010,2010,0020900008,20091028/CHABOS,Final,2009-10-29,00:30,1610612738,BOS,92,1610612766,CHA,59,,,,False
2009-2010,2010,0020900009,20091028/NYKMIA,Final,2009-10-29,00:30,1610612748,MIA,115,1610612752,NYK,93,,,,False
2009-2010,2010,0020900010,20091028/DETMEM,Final,2009-10-29,01:00,1610612763,MEM,74,1610612765,DET,96,,,,False
2009-2010,2010,0020900011,20091028/NJNMIN,Final,2009-10-29,01:00,1610612750,MIN,95,1610612751,NJN,93,,,,False
2009-2010,2010,0020900012,20091028/SACOKC,Final,2009-10-29,01:00,1610612760,OKC,102,1610612758,SAC,89,,,,False
2009-2010,2010,0020900013,20091028/NOHSAS,Final,2009-10-29,01:00,1610612759,SAS,113,1610612740,NOH,96,,,,False
2009-2010,2010,0020900014,20091028/UTADEN,Final,2009-10-29,03:30,1610612743,DEN,114,1610612762,UTA,105,,,,False
2009-2010,2010,0020900015,20091028/HOUGSW,Final,2009-10-29,03:30,1610612744,GSW,107,1610612745,HOU,108,,,,False
2009-2010,2010,0020900016,20091028/PHXLAC,Final,2009-10-29,03:30,1610612746,LAC,107,1610612756,PHX,109,,,,False
2009-2010,2010,0020900017,20091029/SASCHI,Final,2009-10-30,01:00,1610612741,CHI,92,1610612759,SAS,85,,,,False
2009-2010,2010,0020900018,20091029/DENPOR,Final,2009-10-30,03:30,1610612757,POR,94,1610612743,DEN,97,,,,False
2009-2010,2010,0020900019,20091030/NYKCHA,Final/OT2,2009-10-31,00:00,1610612766,CHA,102,1610612752,NYK,100,,,,False
2009-2010,2010,0020900020,20091030/MILPHI,Final,2009-10-31,00:00,1610612755,PHI,99,1610612749,MIL,86,,,,False
2009-2010,2010,0020900021,20091030/WASATL,Final,2009-10-31,00:30,1610612737,ATL,100,1610612764,WAS,89,,,,False
2009-2010,2010,0020900022,20091030/CHIBOS,Final,2009-10-31,01:00,1610612738,BOS,118,1610612741,CHI,90,,,,False
2009-2010,2010,0020900023,20091030/OKCDET,Final,2009-10-31,01:00,1610612765,DET,83,1610612760,OKC,91,,,,False
2009-2010,2010,0020900024,20091030/MIAIND,Final,2009-10-31,01:00,1610612754,IND,83,1610612748,MIA,96,,,,False
2009-2010,2010,0020900025,20091030/TORMEM,Final,2009-10-31,01:00,1610612763,MEM,115,1610612761,TOR,107,,,,False
2009-2010,2010,0020900026,20091030/CLEMIN,Final,2009-10-31,01:00,1610612750,MIN,87,1610612739,CLE,104,,,,False
2009-2010,2010,0020900027,20091030/ORLNJN,Final,2009-10-31,01:00,1610612751,NJN,85,1610612753,ORL,95,,,,False
2009-2010,2010,0020900028,20091030/SACNOH,Final,2009-10-31,01:00,1610612740,NOH,97,1610612758,SAC,92,,,,False
2009-2010,2010,0020900029,20091030/LACUTA,Final,2009-10-31,02:00,1610612762,UTA,111,1610612746,LAC,98,,,,False
2009-2010,2010,0020900030,20091030/GSWPHX,Final,2009-10-31,03:00,1610612756,PHX,123,1610612744,GSW,101,,,,False
2009-2010,2010,0020900031,20091030/DALLAL,Final,2009-10-31,03:30,1610612747,LAL,80,1610612742,DAL,94,,,,False
2009-2010,2010,0020900032,20091031/NJNWAS,Final,2009-11-01,00:00,1610612764,WAS,123,1610612751,NJN,104,,,,False
2009-2010,2010,0020900033,20091031/CHACLE,Final,2009-11-01,00:30,1610612739,CLE,90,1610612766,CHA,79,,,,False
2009-2010,2010,0020900034,20091031/PHINYK,Final/OT,2009-11-01,00:30,1610612752,NYK,127,1610612755,PHI,141,,,,False
2009-2010,2010,0020900035,20091031/PORHOU,Final,2009-11-01,01:30,1610612745,HOU,111,1610612757,POR,107,,,,False
2009-2010,2010,0020900036,20091031/DETMIL,Final,2009-11-01,01:30,1610612749,MIL,96,1610612765,DET,85,,,,False
2009-2010,2010,0020900037,20091031/SACSAS,Final,2009-11-01,01:30,1610612759,SAS,113,1610612758,SAC,94,,,,False
2009-2010,2010,0020900038,20091031/DALLAC,Final,2009-11-01,03:30,1610612746,LAC,84,1610612742,DAL,93,,,,False
2009-2010,2010,0020900039,20091101/ORLTOR,Final,2009-11-01,19:00,1610612761,TOR,116,1610612753,ORL,125,,,,False
2009-2010,2010,0020900040,20091101/NOHBOS,Final,2009-11-02,00:00,1610612738,BOS,97,1610612740,NOH,87,,,,False
2009-2010,2010,0020900041,20091101/CHIMIA,Final,2009-11-02,00:00,1610612748,MIA,95,1610612741,CHI,87,,,,False
2009-2010,2010,0020900042,20091101/POROKC,Final,2009-11-02,01:00,1610612760,OKC,74,1610612757,POR,83,,,,False
2009-2010,2010,0020900043,20091101/MEMDEN,Final,2009-11-02,02:00,1610612743,DEN,133,1610612763,MEM,123,,,,False
2009-2010,2010,0020900044,20091101/MINPHX,Final,2009-11-02,02:00,1610612756,PHX,120,1610612750,MIN,112,,,,False
2009-2010,2010,0020900045,20091101/ATLLAL,Final,2009-11-02,03:30,1610612747,LAL,118,1610612737,ATL,110,,,,False
2009-2010,2010,0020900046,20091102/NJNCHA,Final,2009-11-03,01:00,1610612766,CHA,79,1610612751,NJN,68,,,,False
2009-2010,2010,0020900047,20091102/NOHNYK,Final,2009-11-03,01:30,1610612752,NYK,117,1610612740,NOH,111,,,,False
2009-2010,2010,0020900048,20091102/HOUUTA,Final,2009-11-03,03:00,1610612762,UTA,96,1610612745,HOU,113,,,,False
2009-2010,2010,0020900049,20091102/MEMSAC,Final/OT,2009-11-03,04:00,1610612758,SAC,127,1610612763,MEM,116,,,,False
2009-2010,2010,0020900050,20091102/MINLAC,Final,2009-11-03,04:30,1610612746,LAC,93,1610612750,MIN,90,,,,False
2009-2010,2010,0020900051,20091103/WASCLE,Final,2009-11-04,01:00,1610612739,CLE,102,1610612764,WAS,90,,,,False
2009-2010,2010,0020900052,20091103/DENIND,Final,2009-11-04,01:00,1610612754,IND,93,1610612743,DEN,111,,,,False
2009-2010,2010,0020900053,20091103/BOSPHI,Final,2009-11-04,01:00,1610612755,PHI,74,1610612738,BOS,105,,,,False
2009-2010,2010,0020900054,20091103/ORLDET,Final,2009-11-04,01:30,1610612765,DET,85,1610612753,ORL,80,,,,False
2009-2010,2010,0020900055,20091103/PHXMIA,Final,2009-11-04,01:30,1610612748,MIA,96,1610612756,PHX,104,,,,False
2009-2010,2010,0020900056,20091103/MILCHI,Final,2009-11-04,02:00,1610612741,CHI,83,1610612749,MIL,81,,,,False
2009-2010,2010,0020900057,20091103/LALOKC,Final/OT,2009-11-04,02:00,1610612760,OKC,98,1610612747,LAL,101,,,,False
2009-2010,2010,0020900058,20091103/UTADAL,Final,2009-11-04,02:30,1610612742,DAL,96,1610612762,UTA,85,,,,False
2009-2010,2010,0020900059,20091103/ATLPOR,Final,2009-11-04,04:00,1610612757,POR,91,1610612737,ATL,97,,,,False
2009-2010,2010,0020900060,20091104/PHXORL,Final,2009-11-05,01:00,1610612753,ORL,122,1610612756,PHX,100,,,,False
2009-2010,2010,0020900061,20091104/DETTOR,Final,2009-11-05,01:00,1610612761,TOR,110,1610612765,DET,99,,,,False
2009-2010,2010,0020900062,20091104/MIAWAS,Final,2009-11-05,01:00,1610612764,WAS,89,1610612748,MIA,93,,,,False
2009-2010,2010,0020900063,20091104/DENNJN,Final,2009-11-05,01:30,1610612751,NJN,94,1610612743,DEN,122,,,,False
2009-2010,2010,0020900064,20091104/INDNYK,Final,2009-11-05,01:30,1610612752,NYK,89,1610612754,IND,101,,,,False
2009-2010,2010,0020900065,20091104/BOSMIN,Final,2009-11-05,02:00,1610612750,MIN,90,1610612738,BOS,92,,,,False
2009-2010,2010,0020900066,20091104/LALHOU,Final/OT,2009-11-05,02:30,1610612745,HOU,102,1610612747,LAL,103,,,,False
2009-2010,2010,0020900067,20091104/DALNOH,Final/OT,2009-11-05,03:30,1610612740,NOH,114,1610612742,DAL,107,,,,False
2009-2010,2010,0020900068,20091104/ATLSAC,Final,2009-11-05,04:00,1610612758,SAC,105,1610612737,ATL,113,,,,False
2009-2010,2010,0020900069,20091104/MEMGSW,Final,2009-11-05,04:30,1610612744,GSW,113,1610612763,MEM,105,,,,False
2009-2010,2010,0020900070,20091105/CHICLE,Final,2009-11-06,02:00,1610612739,CLE,85,1610612741,CHI,86,,,,False
2009-2010,2010,0020900071,20091105/SASUTA,Final,2009-11-06,04:30,1610612762,UTA,113,1610612759,SAS,99,,,,False
2009-2010,2010,0020900072,20091106/ATLCHA,Final,2009-11-07,01:00,1610612766,CHA,103,1610612737,ATL,83,,,,False
2009-2010,2010,0020900073,20091106/WASIND,Final,2009-11-07,01:00,1610612754,IND,102,1610612764,WAS,86,,,,False
2009-2010,2010,0020900074,20091106/DETORL,Final,2009-11-07,01:00,1610612753,ORL,110,1610612765,DET,103,,,,False
2009-2010,2010,0020900075,20091106/NJNPHI,Final,2009-11-07,01:00,1610612755,PHI,97,1610612751,NJN,94,,,,False
2009-2010,2010,0020900076,20091106/PHXBOS,Final,2009-11-07,01:30,1610612738,BOS,103,1610612756,PHX,110,,,,False
2009-2010,2010,0020900077,20091106/DENMIA,Final,2009-11-07,01:30,1610612748,MIA,96,1610612743,DEN,88,,,,False
2009-2010,2010,0020900078,20091106/MILMIN,Final,2009-11-07,02:00,1610612750,MIN,72,1610612749,MIL,87,,,,False
2009-2010,2010,0020900079,20091106/TORNOH,Final,2009-11-07,02:00,1610612740,NOH,90,1610612761,TOR,107,,,,False
2009-2010,2010,0020900080,20091106/CLENYK,Final,2009-11-07,02:00,1610612752,NYK,91,1610612739,CLE,100,,,,False
2009-2010,2010,0020900081,20091106/OKCHOU,Final,2009-11-07,02:30,1610612745,HOU,105,1610612760,OKC,94,,,,False
2009-2010,2010,0020900082,20091106/LACGSW,Final,2009-11-07,04:30,1610612744,GSW,90,1610612746,LAC,118,,,,False
2009-2010,2010,0020900083,20091106/MEMLAL,Final,2009-11-07,04:30,1610612747,LAL,114,1610612763,MEM,98,,,,False
2009-2010,2010,0020900084,20091106/SASPOR,Final,2009-11-07,04:30,1610612757,POR,96,1610612759,SAS,84,,,,False
2009-2010,2010,0020900085,20091107/DENATL,Final,2009-11-08,01:00,1610612737,ATL,125,1610612743,DEN,100,,,,False
2009-2010,2010,0020900086,20091107/BOSNJN,Final,2009-11-08,01:30,1610612751,NJN,76,1610612738,BOS,86,,,,False
2009-2010,2010,0020900087,20091107/CHACHI,Final,2009-11-08,02:00,1610612741,CHI,93,1610612766,CHA,90,,,,False
2009-2010,2010,0020900088,20091107/TORDAL,Final,2009-11-08,02:30,1610612742,DAL,129,1610612761,TOR,101,,,,False
2009-2010,2010,0020900089,20091107/NYKMIL,Final,2009-11-08,02:30,1610612749,MIL,102,1610612752,NYK,87,,,,False
2009-2010,2010,0020900090,20091107/SACUTA,Final,2009-11-08,03:00,1610612762,UTA,99,1610612758,SAC,104,,,,False
2009-2010,2010,0020900091,20091107/MEMLAC,Final,2009-11-08,04:30,1610612746,LAC,113,1610612763,MEM,110,,,,False
2009-2010,2010,0020900092,20091108/PHIDET,Final,2009-11-08,19:00,1610612765,DET,88,1610612755,PHI,81,,,,False
