Saison,Année,gameId,gameCode,gameStatusText,dateParis,heureParis,homeTeamId,homeTeamTricode,homeTeamScore,awayTeamId,awayTeamTricode,awayTeamScore,seriesGameNumber,gameLabel,poRoundDesc,ifNecessary
2005-2006,2006,0010500045,20051017/SEAHOU,Final,2005-10-18,02:30,1610612745,HOU,93,1610612760,SEA,85,,,,False
2005-2006,2006,0010500048,20051018/DENSAC,Final,2005-10-19,04:00,1610612758,SAC,99,1610612743,DEN,102,,,,False
2005-2006,2006,0010500049,20051018/LACPOR,Final,2005-10-19,04:00,1610612757,POR,85,1610612746,LAC,99,,,,False
2005-2006,2006,0010500050,20051018/PHINYK,Final,2005-10-19,01:30,1610612752,NYK,99,1610612755,PHI,114,,,,False
2005-2006,2006,0010500051,20051018/ORLMIA,Final,2005-10-19,01:30,1610612748,MIA,95,1610612753,ORL,91,,,,False
2005-2006,2006,0010500052,20051018/DALDET,Final,2005-10-19,01:30,1610612765,DET,88,1610612742,DAL,94,,,,False
2005-2006,2006,0010500053,20051018/WASLAL,Final/OT,2005-10-19,04:30,1610612747,LAL,111,1610612764,WAS,108,,,,False
2005-2006,2006,0010500046,20051018/SASIND,Final,2005-10-19,02:00,1610612754,IND,94,1610612759,SAS,81,,,,False
2005-2006,2006,0010500047,20051018/ATLNOK,Final,2005-10-19,01:00,1610612740,NOK,94,1610612737,ATL,97,,,,False
2005-2006,2006,0010500054,20051019/NJNTOR,Final/OT,2005-10-20,01:00,1610612761,TOR,107,1610612751,NJN,105,,,,False
2005-2006,2006,0010500055,20051019/MEMCLE,Final,2005-10-20,01:00,1610612739,CLE,88,1610612763,MEM,84,,,,False
2005-2006,2006,0010500056,20051019/DETMIL,Final,2005-10-20,02:00,1610612749,MIL,104,1610612765,DET,94,,,,False
2005-2006,2006,0010500057,20051019/LACSEA,Final,2005-10-20,04:00,1610612760,SEA,99,1610612746,LAC,93,,,,False
2005-2006,2006,0010500058,20051019/CHIBOS,Final,2005-10-20,01:30,1610612738,BOS,82,1610612741,CHI,98,,,,False
2005-2006,2006,0010500059,20051019/MTAORL,Final,2005-10-20,01:30,1610612753,ORL,0,41,MTA,0,,,,False
2005-2006,2006,0010500060,20051019/PHXGSW,Final,2005-10-20,04:30,1610612744,GSW,108,1610612756,PHX,96,,,,False
2005-2006,2006,0010500062,20051020/CLEPHI,Final,2005-10-21,01:00,1610612755,PHI,102,1610612739,CLE,106,,,,False
2005-2006,2006,0010500061,20051020/CHAWAS,Final/OT,2005-10-21,01:30,1610612764,WAS,96,1610612766,CHA,89,,,,False
2005-2006,2006,0010500063,20051020/INDMIN,Final,2005-10-21,02:00,1610612750,MIN,76,1610612754,IND,93,,,,False
2005-2006,2006,0010500064,20051020/SASNOK,Final,2005-10-21,02:00,1610612740,NOK,90,1610612759,SAS,97,,,,False
2005-2006,2006,0010500065,20051020/UTAPOR,Final,2005-10-21,04:00,1610612757,POR,73,1610612762,UTA,92,,,,False
2005-2006,2006,0010500066,20051020/DENLAL,Final,2005-10-21,04:30,1610612747,LAL,94,1610612743,DEN,105,,,,False
2005-2006,2006,0010500070,20051021/PHINJN,Final,2005-10-22,01:30,1610612751,NJN,93,1610612755,PHI,91,,,,False
2005-2006,2006,0010500067,20051021/WASDEN,Final,2005-10-22,01:30,1610612743,DEN,97,1610612764,WAS,91,,,,False
2005-2006,2006,0010500068,20051021/BOSTOR,Final,2005-10-22,01:00,1610612761,TOR,93,1610612738,BOS,83,,,,False
2005-2006,2006,0010500071,20051021/MILCHI,Final/OT,2005-10-22,02:30,1610612741,CHI,107,1610612749,MIL,105,,,,False
2005-2006,2006,0010500072,20051021/NYKDAL,Final,2005-10-22,02:30,1610612742,DAL,86,1610612752,NYK,85,,,,False
2005-2006,2006,0010500069,20051021/SEAPHX,Final,2005-10-22,04:00,1610612756,PHX,113,1610612760,SEA,81,,,,False
2005-2006,2006,0010500073,20051021/CHALAL,Final,2005-10-22,04:30,1610612747,LAL,109,1610612766,CHA,93,,,,False
2005-2006,2006,0010500074,20051022/ATLORL,Final,2005-10-23,01:00,1610612753,ORL,105,1610612737,ATL,100,,,,False
2005-2006,2006,0010500077,20051022/NJNBOS,Final,2005-10-23,01:30,1610612738,BOS,90,1610612751,NJN,69,,,,False
2005-2006,2006,0010500078,20051022/MIADET,Final,2005-10-23,01:30,1610612765,DET,87,1610612748,MIA,66,,,,False
2005-2006,2006,0010500075,20051022/HOUMEM,Final,2005-10-23,02:00,1610612763,MEM,82,1610612745,HOU,78,,,,False
2005-2006,2006,0010500079,20051022/MINMIL,Final,2005-10-23,02:30,1610612749,MIL,85,1610612750,MIN,89,,,,False
2005-2006,2006,0010500080,20051022/NYKSAS,Final,2005-10-23,02:30,1610612759,SAS,90,1610612752,NYK,96,,,,False
2005-2006,2006,0010500076,20051022/SACPOR,Final,2005-10-23,04:00,1610612757,POR,80,1610612758,SAC,100,,,,False
2005-2006,2006,0010500081,20051022/SEAGSW,Final,2005-10-23,04:30,1610612744,GSW,95,1610612760,SEA,108,,,,False
2005-2006,2006,0010500083,20051023/LACDAL,Final,2005-10-24,01:30,1610612742,DAL,80,1610612746,LAC,99,,,,False
2005-2006,2006,0010500086,20051023/WASHOU,Final,2005-10-24,02:30,1610612745,HOU,75,1610612764,WAS,71,,,,False
2005-2006,2006,0010500090,20051023/DENNOK,Final,2005-10-24,01:00,1610612740,NOK,93,1610612743,DEN,97,,,,False
2005-2006,2006,0010500082,20051023/TORCLE,Final,2005-10-24,00:00,1610612739,CLE,87,1610612761,TOR,83,,,,False
2005-2006,2006,0010500084,20051023/CHALAL,Final,2005-10-24,03:30,1610612747,LAL,98,1610612766,CHA,97,,,,False
2005-2006,2006,0010500085,20051023/PHXSAC,Final,2005-10-24,04:00,1610612758,SAC,88,1610612756,PHX,100,,,,False
2005-2006,2006,0010500087,20051024/PORTOR,Final,2005-10-25,01:00,1610612761,TOR,98,1610612757,POR,105,,,,False
2005-2006,2006,0010500088,20051024/ATLMIA,Final,2005-10-25,01:00,1610612748,MIA,84,1610612737,ATL,83,,,,False
2005-2006,2006,0010500089,20051024/ORLMEM,Final,2005-10-25,02:00,1610612763,MEM,65,1610612753,ORL,67,,,,False
2005-2006,2006,0010500091,20051024/LACGSW,Final,2005-10-25,03:30,1610612744,GSW,82,1610612746,LAC,112,,,,False
2005-2006,2006,0010500094,20051025/MEMCHI,Final,2005-10-26,02:30,1610612741,CHI,88,1610612763,MEM,95,,,,False
2005-2006,2006,0010500096,20051025/MILDAL,Final,2005-10-26,02:30,1610612742,DAL,94,1610612749,MIL,86,,,,False
2005-2006,2006,0010500097,20051025/INDSAS,Final,2005-10-26,02:30,1610612759,SAS,86,1610612754,IND,97,,,,False
2005-2006,2006,0010500092,20051025/NYKPHI,Final,2005-10-26,01:00,1610612755,PHI,71,1610612752,NYK,80,,,,False
2005-2006,2006,0010500093,20051025/BOSNJN,Final/OT,2005-10-26,01:30,1610612751,NJN,118,1610612738,BOS,116,,,,False
2005-2006,2006,0010500095,20051025/MIANOK,Final,2005-10-26,02:30,1610612740,NOK,111,1610612748,MIA,91,,,,False
2005-2006,2006,0010500098,20051025/UTALAL,Final,2005-10-26,04:30,1610612747,LAL,95,1610612762,UTA,71,,,,False
2005-2006,2006,0010500103,20051026/CLEBOS,Final,2005-10-27,01:30,1610612738,BOS,101,1610612739,CLE,100,,,,False
2005-2006,2006,0010500104,20051026/INDCHA,Final,2005-10-27,01:30,1610612766,CHA,109,1610612754,IND,103,,,,False
2005-2006,2006,0010500099,20051026/CHIMIN,Final,2005-10-27,02:00,1610612750,MIN,100,1610612741,CHI,92,,,,False
2005-2006,2006,0010500105,20051026/UTAHOU,Final,2005-10-27,02:30,1610612745,HOU,88,1610612762,UTA,80,,,,False
2005-2006,2006,0010500100,20051026/MILDEN,Final,2005-10-27,03:00,1610612743,DEN,118,1610612749,MIL,115,,,,False
2005-2006,2006,0010500101,20051026/SACPHX,Final,2005-10-27,04:00,1610612756,PHX,112,1610612758,SAC,102,,,,False
2005-2006,2006,0010500102,20051026/TORPOR,Final,2005-10-27,04:00,1610612757,POR,78,1610612761,TOR,100,,,,False
2005-2006,2006,0010500107,20051027/MIAORL,8:00 pm ET,2005-10-28,01:30,1610612753,ORL,0,1610612748,MIA,0,,,,False
2005-2006,2006,0010500110,20051027/HOUNOK,8:00 pm ET,2005-10-28,02:00,1610612740,NOK,0,1610612745,HOU,0,,,,False
2005-2006,2006,0010500109,20051027/DETDAL,Final,2005-10-28,02:30,1610612742,DAL,103,1610612765,DET,97,,,,False
2005-2006,2006,0010500111,20051027/PHISAS,8:00 pm ET,2005-10-28,02:30,1610612759,SAS,0,1610612755,PHI,0,,,,False
2005-2006,2006,0010500106,20051027/GSWPHX,Final,2005-10-28,04:30,1610612756,PHX,97,1610612744,GSW,92,,,,False
2005-2006,2006,0010500112,20051027/SEALAC,8:00 pm ET,2005-10-28,04:30,1610612746,LAC,0,1610612760,SEA,0,,,,False
2005-2006,2006,0010500118,20051028/NJNNYK,Final,2005-10-29,01:30,1610612752,NYK,86,1610612751,NJN,91,,,,False
2005-2006,2006,0010500114,20051028/WASIND,Final,2005-10-29,02:00,1610612754,IND,77,1610612764,WAS,85,,,,False
2005-2006,2006,0010500116,20051028/DENUTA,Final,2005-10-29,03:00,1610612762,UTA,83,1610612743,DEN,89,,,,False
2005-2006,2006,0010500119,20051028/SACLAL,Final,2005-10-29,04:00,1610612747,LAL,105,1610612758,SAC,103,,,,False
2005-2006,2006,0010500121,20051028/DETMIN,Final,2005-10-29,02:00,1610612750,MIN,96,1610612765,DET,92,,,,False
2005-2006,2006,0010500117,20051028/PORSEA,Final,2005-10-29,04:00,1610612760,SEA,96,1610612757,POR,85,,,,False
2005-2006,2006,0010500113,20051028/NOKATL,Final,2005-10-29,01:00,1610612737,ATL,104,1610612740,NOK,90,,,,False
2005-2006,2006,0020500001,20051101/MILPHI,Final/OT,2005-11-02,01:00,1610612755,PHI,108,1610612749,MIL,117,,,,False
2005-2006,2006,0020500025,20051101/SACNOK,Final,2005-11-02,02:00,1610612740,NOK,93,1610612758,SAC,67,,,,False
2005-2006,2006,0020500002,20051101/DENSAS,Final,2005-11-02,02:00,1610612759,SAS,102,1610612743,DEN,91,,,,False
2005-2006,2006,0020500003,20051101/DALPHX,Final/OT2,2005-11-02,04:30,1610612756,PHX,108,1610612742,DAL,111,,,,False
2005-2006,2006,0020500008,20051102/MILNJN,Final,2005-11-03,01:30,1610612751,NJN,96,1610612749,MIL,110,,,,False
2005-2006,2006,0020500009,20051102/PHIDET,Final,2005-11-03,02:00,1610612765,DET,108,1610612755,PHI,88,,,,False
2005-2006,2006,0020500004,20051102/WASTOR,Final,2005-11-03,01:00,1610612761,TOR,96,1610612764,WAS,99,,,,False
2005-2006,2006,0020500005,20051102/INDORL,Final,2005-11-03,01:00,1610612753,ORL,78,1610612754,IND,90,,,,False
2005-2006,2006,0020500006,20051102/NOKCLE,Final,2005-11-03,01:00,1610612739,CLE,109,1610612740,NOK,87,,,,False
2005-2006,2006,0020500007,20051102/NYKBOS,Final/OT,2005-11-03,01:30,1610612738,BOS,114,1610612752,NYK,100,,,,False
2005-2006,2006,0020500010,20051102/MIAMEM,Final,2005-11-03,02:00,1610612763,MEM,78,1610612748,MIA,97,,,,False
2005-2006,2006,0020500011,20051102/PORMIN,Final,2005-11-03,02:00,1610612750,MIN,90,1610612757,POR,86,,,,False
2005-2006,2006,0020500012,20051102/CHACHI,Final/OT,2005-11-03,02:30,1610612741,CHI,109,1610612766,CHA,105,,,,False
2005-2006,2006,0020500013,20051102/SACHOU,Final,2005-11-03,02:30,1610612745,HOU,98,1610612758,SAC,89,,,,False
2005-2006,2006,0020500014,20051102/DALUTA,Final,2005-11-03,03:00,1610612762,UTA,93,1610612742,DAL,82,,,,False
2005-2006,2006,0020500015,20051102/LACSEA,Final,2005-11-03,04:00,1610612760,SEA,93,1610612746,LAC,101,,,,False
2005-2006,2006,0020500016,20051102/LALDEN,Final/OT,2005-11-03,04:30,1610612743,DEN,97,1610612747,LAL,99,,,,False
2005-2006,2006,0020500017,20051102/ATLGSW,Final,2005-11-03,04:30,1610612744,GSW,122,1610612737,ATL,97,,,,False
2005-2006,2006,0020500018,20051103/INDMIA,Final,2005-11-04,02:00,1610612748,MIA,102,1610612754,IND,105,,,,False
2005-2006,2006,0020500019,20051103/PHXLAL,Final,2005-11-04,04:30,1610612747,LAL,112,1610612756,PHX,122,,,,False
2005-2006,2006,0020500020,20051104/NJNTOR,Final,2005-11-05,01:00,1610612761,TOR,92,1610612751,NJN,102,,,,False
2005-2006,2006,0020500021,20051104/CHAPHI,Final,2005-11-05,01:00,1610612755,PHI,93,1610612766,CHA,110,,,,False
2005-2006,2006,0020500022,20051104/MEMORL,Final,2005-11-05,01:00,1610612753,ORL,85,1610612763,MEM,94,,,,False
2005-2006,2006,0020500023,20051104/DETBOS,Final,2005-11-05,01:30,1610612738,BOS,81,1610612765,DET,82,,,,False
2005-2006,2006,0020500024,20051104/WASNYK,Final,2005-11-05,01:30,1610612752,NYK,75,1610612764,WAS,86,,,,False
2005-2006,2006,0020500026,20051104/CLESAS,Final,2005-11-05,02:00,1610612759,SAS,102,1610612739,CLE,76,,,,False
2005-2006,2006,0020500027,20051104/PORDEN,Final,2005-11-05,03:00,1610612743,DEN,107,1610612757,POR,68,,,,False
2005-2006,2006,0020500028,20051104/ATLLAC,Final,2005-11-05,04:30,1610612746,LAC,92,1610612737,ATL,77,,,,False
2005-2006,2006,0020500029,20051104/UTAGSW,Final,2005-11-05,04:30,1610612744,GSW,85,1610612762,UTA,91,,,,False
2005-2006,2006,0020500030,20051104/MINSEA,Final/OT,2005-11-05,04:30,1610612760,SEA,107,1610612750,MIN,102,,,,False
2005-2006,2006,0020500031,20051105/ORLWAS,Final,2005-11-06,01:00,1610612764,WAS,87,1610612753,ORL,79,,,,False
2005-2006,2006,0020500032,20051105/CHINJN,Final,2005-11-06,01:30,1610612751,NJN,100,1610612741,CHI,99,,,,False
2005-2006,2006,0020500033,20051105/BOSCHA,Final/OT,2005-11-06,01:30,1610612766,CHA,107,1610612738,BOS,105,,,,False
2005-2006,2006,0020500034,20051105/TORDET,Final,2005-11-06,01:30,1610612765,DET,117,1610612761,TOR,84,,,,False
2005-2006,2006,0020500035,20051105/PHIIND,Final,2005-11-06,02:00,1610612754,IND,109,1610612755,PHI,111,,,,False
2005-2006,2006,0020500036,20051105/CLEMEM,Final,2005-11-06,02:00,1610612763,MEM,113,1610612739,CLE,106,,,,False
2005-2006,2006,0020500037,20051105/MIAMIL,Final,2005-11-06,02:30,1610612749,MIL,105,1610612748,MIA,100,,,,False
2005-2006,2006,0020500038,20051105/NOKHOU,Final,2005-11-06,02:30,1610612745,HOU,84,1610612740,NOK,91,,,,False
2005-2006,2006,0020500039,20051105/SASDAL,Final,2005-11-06,02:30,1610612742,DAL,103,1610612759,SAS,84,,,,False
2005-2006,2006,0020500040,20051105/PHXUTA,Final,2005-11-06,03:00,1610612762,UTA,88,1610612756,PHX,97,,,,False
2005-2006,2006,0020500041,20051105/ATLPOR,Final,2005-11-06,04:00,1610612757,POR,94,1610612737,ATL,93,,,,False
2005-2006,2006,0020500042,20051105/MINLAC,Final/OT,2005-11-06,04:30,1610612746,LAC,100,1610612750,MIN,99,,,,False
2005-2006,2006,0020500043,20051106/GSWNYK,Final,2005-11-06,19:00,1610612752,NYK,81,1610612744,GSW,83,,,,False
2005-2006,2006,0020500044,20051106/SACPHX,Final,2005-11-07,02:00,1610612756,PHX,117,1610612758,SAC,118,,,,False
2005-2006,2006,0020500045,20051106/DENLAL,Final,2005-11-07,03:30,1610612747,LAL,112,1610612743,DEN,92,,,,False
2005-2006,2006,0020500050,20051107/SASCHI,Final/OT,2005-11-08,02:30,1610612741,CHI,95,1610612759,SAS,104,,,,False
2005-2006,2006,0020500046,20051107/CLETOR,Final,2005-11-08,01:00,1610612761,TOR,93,1610612739,CLE,105,,,,False
2005-2006,2006,0020500047,20051107/UTACHA,Final/OT,2005-11-08,01:30,1610612766,CHA,91,1610612762,UTA,95,,,,False
2005-2006,2006,0020500048,20051107/NJNMIA,Final,2005-11-08,01:30,1610612748,MIA,90,1610612751,NJN,89,,,,False
2005-2006,2006,0020500049,20051107/LACMIN,Final,2005-11-08,02:00,1610612750,MIN,93,1610612746,LAC,78,,,,False
2005-2006,2006,0020500051,20051108/LALATL,Final,2005-11-09,01:00,1610612737,ATL,97,1610612747,LAL,103,,,,False
2005-2006,2006,0020500052,20051108/GSWMIL,Final,2005-11-09,02:00,1610612749,MIL,103,1610612744,GSW,110,,,,False
2005-2006,2006,0020500053,20051108/SEAMEM,Final,2005-11-09,02:00,1610612763,MEM,94,1610612760,SEA,69,,,,False
2005-2006,2006,0020500054,20051108/ORLHOU,Final,2005-11-09,02:30,1610612745,HOU,74,1610612753,ORL,76,,,,False
2005-2006,2006,0020500055,20051108/DETSAC,Final,2005-11-09,04:00,1610612758,SAC,88,1610612765,DET,102,,,,False
2005-2006,2006,0020500056,20051109/DALPHI,Final,2005-11-10,01:00,1610612755,PHI,112,1610612742,DAL,97,,,,False
2005-2006,2006,0020500057,20051109/LACWAS,Final,2005-11-10,01:00,1610612764,WAS,97,1610612746,LAC,102,,,,False
2005-2006,2006,0020500058,20051109/SEACLE,Final,2005-11-10,01:00,1610612739,CLE,112,1610612760,SEA,85,,,,False
2005-2006,2006,0020500059,20051109/MEMBOS,Final,2005-11-10,01:30,1610612738,BOS,99,1610612763,MEM,98,,,,False
2005-2006,2006,0020500060,20051109/UTANJN,Final,2005-11-10,01:30,1610612751,NJN,91,1610612762,UTA,83,,,,False
2005-2006,2006,0020500061,20051109/SASCHA,Final,2005-11-10,01:30,1610612766,CHA,86,1610612759,SAS,94,,,,False
2005-2006,2006,0020500062,20051109/MIAIND,Final,2005-11-10,02:00,1610612754,IND,95,1610612748,MIA,90,,,,False
2005-2006,2006,0020500063,20051109/ORLNOK,Final,2005-11-10,02:00,1610612740,NOK,83,1610612753,ORL,88,,,,False
2005-2006,2006,0020500064,20051109/LALMIN,Final,2005-11-10,02:00,1610612750,MIN,88,1610612747,LAL,74,,,,False
2005-2006,2006,0020500065,20051109/GSWCHI,Final,2005-11-10,02:30,1610612741,CHI,85,1610612744,GSW,84,,,,False
2005-2006,2006,0020500066,20051109/NYKPOR,Final,2005-11-10,04:00,1610612757,POR,95,1610612752,NYK,83,,,,False
2005-2006,2006,0020500067,20051109/SACDEN,Final,2005-11-10,04:30,1610612743,DEN,107,1610612758,SAC,91,,,,False
2005-2006,2006,0020500069,20051110/HOUMIA,Final,2005-11-11,02:00,1610612748,MIA,88,1610612745,HOU,84,,,,False
2005-2006,2006,0020500068,20051110/LACATL,Final,2005-11-11,01:00,1610612737,ATL,95,1610612746,LAC,102,,,,False
2005-2006,2006,0020500070,20051110/DETPHX,Final,2005-11-11,04:30,1610612756,PHX,104,1610612765,DET,111,,,,False
2005-2006,2006,0020500072,20051111/SEAWAS,Final,2005-11-12,01:30,1610612764,WAS,137,1610612760,SEA,96,,,,False
2005-2006,2006,0020500079,20051111/NYKGSW,Final,2005-11-12,04:30,1610612744,GSW,86,1610612752,NYK,84,,,,False
2005-2006,2006,0020500071,20051111/UTATOR,Final,2005-11-12,01:00,1610612761,TOR,84,1610612762,UTA,99,,,,False
2005-2006,2006,0020500073,20051111/NJNIND,Final,2005-11-12,01:00,1610612754,IND,102,1610612751,NJN,90,,,,False
2005-2006,2006,0020500074,20051111/SASBOS,Final,2005-11-12,01:30,1610612738,BOS,82,1610612759,SAS,103,,,,False
2005-2006,2006,0020500075,20051111/DALCHA,Final,2005-11-12,01:30,1610612766,CHA,88,1610612742,DAL,98,,,,False
2005-2006,2006,0020500076,20051111/MEMCLE,Final,2005-11-12,01:30,1610612739,CLE,89,1610612763,MEM,70,,,,False
2005-2006,2006,0020500077,20051111/LALPHI,Final,2005-11-12,02:00,1610612755,PHI,85,1610612747,LAL,81,,,,False
2005-2006,2006,0020500078,20051111/DENSAC,Final,2005-11-12,04:00,1610612758,SAC,101,1610612743,DEN,85,,,,False
2005-2006,2006,0020500080,20051111/DETPOR,Final,2005-11-12,04:30,1610612757,POR,81,1610612765,DET,84,,,,False
2005-2006,2006,0020500081,20051112/SASWAS,Final,2005-11-13,01:00,1610612764,WAS,110,1610612759,SAS,95,,,,False
2005-2006,2006,0020500082,20051112/MEMATL,Final,2005-11-13,01:00,1610612737,ATL,84,1610612763,MEM,85,,,,False
2005-2006,2006,0020500083,20051112/CHAMIA,Final,2005-11-13,01:30,1610612748,MIA,108,1610612766,CHA,99,,,,False
2005-2006,2006,0020500084,20051112/HOUNJN,Final,2005-11-13,02:00,1610612751,NJN,91,1610612745,HOU,99,,,,False
2005-2006,2006,0020500085,20051112/DALNOK,Final,2005-11-13,02:00,1610612740,NOK,103,1610612742,DAL,109,,,,False
2005-2006,2006,0020500086,20051112/UTACHI,Final,2005-11-13,02:30,1610612741,CHI,103,1610612762,UTA,98,,,,False
2005-2006,2006,0020500087,20051112/INDMIL,Final,2005-11-13,02:30,1610612749,MIL,103,1610612754,IND,102,,,,False
