gameId,gameCode,gameStatusText,dateParis,heureParis,homeTeamId,homeTeamTricode,homeTeamScore,awayTeamId,awayTeamTricode,awayTeamScore,seriesGameNumber,gameLabel,poRoundDesc,ifNecessary
0010000054,20001018/ORLATL,,2000-10-19,01:30,1610612737,ATL,0,1610612753,ORL,0,,,,False
0010000055,20001018/NJNCHH,,2000-10-19,01:00,1610612766,CHH,0,1610612751,NJN,0,,,,False
0010000056,20001018/DALTOR,,2000-10-19,01:00,1610612761,TOR,0,1610612742,DAL,0,,,,False
0010000057,20001018/MILNYK,,2000-10-19,01:30,1610612752,NYK,0,1610612749,MIL,0,,,,False
0010000058,20001019/ATLCHI,,2000-10-20,02:30,1610612741,CHI,0,1610612737,ATL,0,,,,False
0010000059,20001019/LACDEN,,2000-10-20,03:00,1610612743,DEN,0,1610612746,LAC,0,,,,False
0010000060,20001019/UTADET,,2000-10-20,01:30,1610612765,DET,0,1610612762,UTA,0,,,,False
0010000061,20001019/PORHOU,,2000-10-20,02:30,1610612745,HOU,0,1610612757,POR,0,,,,False
0010000062,20001019/MIASAS,,2000-10-20,02:30,1610612759,SAS,0,1610612748,MIA,0,,,,False
0010000063,20001019/SEAGSW,,2000-10-20,02:00,1610612744,GSW,0,1610612760,SEA,0,,,,False
0010000064,20001019/CLELAL,,2000-10-20,05:00,1610612747,LAL,0,1610612739,CLE,0,,,,False
0010000065,20001020/BOSCHI,,2000-10-21,02:30,1610612741,CHI,0,1610612738,BOS,0,,,,False
0010000066,20001020/MIADAL,,2000-10-21,01:30,1610612742,DAL,0,1610612748,MIA,0,,,,False
0010000067,20001020/LACIND,,2000-10-21,02:00,1610612754,IND,0,1610612746,LAC,0,,,,False
0010000068,20001020/PHXMIN,,2000-10-21,02:30,1610612750,MIN,0,1610612756,PHX,0,,,,False
0010000069,20001020/UTANYK,,2000-10-21,01:30,1610612752,NYK,0,1610612762,UTA,0,,,,False
0010000070,20001020/PHIWAS,,2000-10-21,01:00,1610612764,WAS,0,1610612755,PHI,0,,,,False
0010000071,20001020/VANSAC,,2000-10-21,03:00,1610612758,SAC,0,1610612763,VAN,0,,,,False
0010000072,20001020/CLEGSW,,2000-10-21,02:00,1610612744,GSW,0,1610612739,CLE,0,,,,False
0010000073,20001020/SEALAL,,2000-10-21,05:00,1610612747,LAL,0,1610612760,SEA,0,,,,False
0010000074,20001021/ATLMIL,,2000-10-22,02:30,1610612749,MIL,0,1610612737,ATL,0,,,,False
0010000075,20001021/BOSWAS,,2000-10-22,01:00,1610612764,WAS,0,1610612738,BOS,0,,,,False
0010000076,20001021/CHHTOR,,2000-10-22,01:00,1610612761,TOR,0,1610612766,CHH,0,,,,False
0010000077,20001021/PORDEN,,2000-10-22,03:00,1610612743,DEN,0,1610612757,POR,0,,,,False
0010000078,20001021/SASHOU,,2000-10-22,02:30,1610612745,HOU,0,1610612759,SAS,0,,,,False
0010000079,20001022/PHXDET,,2000-10-23,01:00,1610612765,DET,0,1610612756,PHX,0,,,,False
0010000080,20001022/GSWLAL,,2000-10-23,03:00,1610612747,LAL,0,1610612744,GSW,0,,,,False
0010000081,20001022/LACIND,,2000-10-22,22:00,1610612754,IND,0,1610612746,LAC,0,,,,False
0010000082,20001022/MINMIL,,2000-10-23,02:00,1610612749,MIL,0,1610612750,MIN,0,,,,False
0010000083,20001022/UTAPHI,,2000-10-23,00:30,1610612755,PHI,0,1610612762,UTA,0,,,,False
0010000084,20001022/SEASAC,,2000-10-23,03:00,1610612758,SAC,0,1610612760,SEA,0,,,,False
0010000085,20001023/BOSORL,,2000-10-24,01:30,1610612753,ORL,0,1610612738,BOS,0,,,,False
0010000086,20001023/INDTOR,,2000-10-24,01:00,1610612761,TOR,0,1610612754,IND,0,,,,False
0010000087,20001023/SACLAL,,2000-10-24,04:30,1610612747,LAL,0,1610612758,SAC,0,,,,False
